Topic,Timestamp,Words,Frequency
170,2008,"mentor, mentors, protg, blossoms, students",3
170,2009,"mentors, awards, mentoring, japanese, reap",2
170,2010,"mentoring, mentors, protgs, paglieri, fabio",3
170,2011,"mentoring, mentors, awards, conscientious, feibelman",5
170,2012,"mentoring, mentors, mentorship, awards, protgs",5
170,2013,"mentoring, awards, adversity, coaching, winners",2
170,2014,"mentoring, mentors, ireland, protgs, awards",5
170,2015,"inclusivity, mentoring, mentor, minorities, matters",1
170,2016,"mentors, mentoring, dissertation, awards, counselling",3
170,2017,"mentoring, awards, exemplary, spains, celebration",2
170,2018,"mentoring, supervisor, mentorship, skype, kathryn",2
170,2019,"mentors, mentoring, mentorship, awards, natures",5
170,2020,"mentors, mentoring, henschels, mentor, awards",2
170,2021,"mentoring, mentors, supervising, career, dorigatti",7
170,2022,"mentoring, mentors, tardelli, mentorship, awards",2
171,2008,"robinson, lucifers, eltons, conjured, andrew",2
171,2009,"barnaby, wendy, smaglik, shores, robinson",2
171,2012,"robinson, circled, andrew, wheels, geography",1
171,2013,"compulsion, enlightening, hymn, banish, radford",1
171,2015,"robinson, grimly, underfoot, energizing, andrew",1
171,2018,"books, picks, reviews, brief, weeks",3
171,2019,"robinson, andrew, picks, reviews, books",6
171,2020,"robinson, andrew, picks, books, reviews",15
171,2021,"robinson, andrew, picks, books, reviews",16
171,2022,"robinson, andrew, picks, reviews, books",14
171,2023,"robinson, andrew, picks, reviews, books",2
172,2005,"androgens, contest, tied, hormonal, winning",1
172,2006,"sports, sporting, football, soccer, athletes",15
172,2007,"remuneration, fitfor, shootouts, soccer, prohibitions",3
172,2008,"doping, flawed, athletes, sport, testosterone",4
172,2009,"testosterone, gameplayers, fairly, trading, aggression",2
172,2010,"testosterone, bargaining, antisocial, actually, behaviour",2
172,2011,"athletes, sport, sports, sextesting, pavlou",3
172,2012,"olympics, sport, olympic, performance, athletes",4
172,2013,"fleming, nic, football, goal, fans",1
172,2015,"sport, scoundrels, antidoping, dope, entrenched",2
172,2016,"olympics, cybathlon, cyborg, sports, disabled",6
172,2017,"sports, highcontact, inflicted, sport, aiding",2
172,2018,"athletes, exerciseinduced, surpass, runners, fatigue",1
172,2019,"sports, athletes, testosterone, saini, hutter",4
172,2021,"sports, athletes, soccer, sport, concussions",10
172,2022,"soccer, players, coaches, football, cup",3
173,2005,"snoopers, divulge, keyboard, email, hear",1
173,2006,"volumes, cope, muggleton, insatiable, everybody",3
173,2007,"knowing, security, nothing, petaflop, scrabbling",6
173,2008,"suburb, internet, fares, computerscience, fastidious",3
173,2009,"arpanet, vinton, cyberczars, cerf, programmer",2
173,2010,"security, sagarin, raphael, decentralize, programming",4
173,2011,"stuxnet, cyberwarfare, represented, kind, infrastructure",1
173,2012,"engineers, doctorow, intercept, laurie, cory",3
173,2013,"hacking, wetlab, nsa, hood, cryptographers",3
173,2014,"undersupplied, cyberworld, ipython, cyberwar, computing",5
173,2015,"programming, pournaras, evangelos, helbing, datasafety",3
173,2016,"cyberattack, ransomware, cybercrime, perpetrators, cyberattacks",2
173,2017,"programming, multispeed, burner, noveck, simone",6
173,2018,"hack, security, internet, digital, hardware",9
173,2019,"trenchant, malware, sandworm, nussbaum, greenbergs",4
173,2020,"numpy, programming, array, python, language",2
173,2021,"arxivorg, oldschool, digital, programming, fortran",4
174,2010,"crisprcas, plasmid, spacer, spacers, crispr",3
174,2011,"crrnas, crispr, rnase, crisprcas, pyogenes",3
174,2012,"silencing, nucleic, rnacontrolled, foreign, rnai",1
174,2013,"crisprcas, bacteriophage, bacterial, invading, vibriophageencoded",5
174,2014,"crisprcas, cripsr, transcriptiondependent, rnaguided, temperate",2
174,2015,"spacer, crisprcas, spacers, crispr, acquisition",7
174,2016,"cpf1, cas1cas2, crispr, spacer, protospacer",4
174,2017,"crisprcas, csm6, crispr, invader, interference",10
174,2018,"oligoadenylate, cyclic, crispr, rossmanfold, ribonucleases",1
174,2019,"phage, crisprcas, crispr, cas13, phages",5
174,2020,"crisprcas, phages, crispr, phage, spacers",7
174,2021,"crisprcas, crispr, tnpb, transposition, tnsc",6
174,2022,"isrb, crisprcas, rnaguided, tnsc, phages",4
174,2023,"transpososome, tnsc, crispr, calpl, tniq",2
175,2006,"schuetz, potier, 19342006, naturalproducts, dracula",3
175,2008,"rickey, fernels, typeitalicphysiologiaemphasis, welch, sown",1
175,2009,"dausset, 19162009, jean, leukocyte, father",1
175,2010,"harmit, prize, malik, brick, won",4
175,2011,"immunologist, nobel, prize, steitz, steinman",10
175,2012,"emphasis, lawley, typeitalic19162012emphasis, donnall, typeitalic19202012emphasis",6
175,2013,"immunologist, immunology, nobel, emphasis, herzenberg",5
175,2014,"hoffmann, jules, emphasis, nobelprizewinning, nobel",7
175,2015,"nobel, prize, physiology, biologist, beutler",10
175,2016,"typeitalic19412015emphasis, typeitalic19492016emphasis, lindquist, gilman, goodman",2
175,2017,"typeitalic19252016emphasis, smithies, typeitalic19252017emphasis, klein, nobelwinning",2
175,2018,"nobel, tasuku, honjo, ramakrishnans, kasparov",3
175,2019,"mischievous, ratcliffe, kaelin, award, steward",3
175,2020,"heroine, wronged, rosalind, crystallographer, franklin",1
175,2021,"cellregulatory, 19202021, edmond, fischer, nobelwinning",1
175,2022,"nobel, medicine, gun, winner, injuries",1
176,2005,"hydrophobic, microemulsions, laundry, segregate, qualitatively",1
176,2006,"water, proton, intraprotein, ftir, transfer",4
176,2007,"oil, nanometrescale, troubled, dispute, really",1
176,2008,"cartridge, fleetingly, improbable, interdisciplinarity, astrobiology",3
176,2010,"isolating, yes, sum, incompatible, tubes",1
176,2011,"porous, water, interface, stiopkin, oxygendeuterium",5
176,2012,"water, hydrophobic, hydration, tetrahedral, disappears",3
176,2013,"sorption, porous, buried, materials, metalorganic",2
176,2014,"shapeshifts, selectivity, separations, metalorganic, frameworks",1
176,2015,"metalorganic, frameworks, adsorption, hydrophobic, porous",9
176,2016,"adsorption, porous, cyclodextrins, pressureamplifying, cyclodextrin",2
176,2017,"metalorganic, frameworks, cooperative, adsorption, flip",2
176,2018,"ion, hydrates, na, hydration, water",4
176,2019,"mofs, flue, metalorganic, co2, frameworks",3
176,2020,"metalorganic, 5f, pbas, tio2, curium",6
176,2021,"cf, sieving, c3h6, jnu3a, metalorganic",3
176,2022,"water, metalorganic, cofs, gas, frameworks",9
177,2005,"visa, revamps, visas, lengthy, tables",2
177,2006,"immigration, visas, eased, visa, lengthy",2
177,2007,"visa, immigration, foreign, siphoned, 911",3
177,2008,"securitycheck, antiterrorist, vetting, backlog, foreign",1
177,2009,"visa, seeking, frustrate, united, nightmares",4
177,2010,"noneu, boycotted, visa, immigration, hispanic",2
177,2011,"visas, visa, immigration, foreigners, allowances",3
177,2012,"immigration, visa, greencard, foreigntalent, stamina",4
177,2013,"visa, ustrained, conor, immigration, ocarroll",2
177,2014,"visa, immigration, foreign, visas, stay",4
177,2015,"loosen, visa, immigration, legislation, restrictions",1
177,2016,"immigration, muslims, shaken, immigrant, stokes",2
177,2017,"immigration, visa, ban, students, visas",10
177,2018,"visa, immigration, visas, trump, students",8
177,2019,"visa, immigration, refusals, deterring, attendance",2
177,2020,"visa, students, visas, classes, immigration",7
177,2022,"visa, graduates, foreign, obstacle, abroad",2
178,2006,"ezh2, dnmts, polycomb, pcg, methylation",1
178,2008,"methylation, cellularization, zelda, zygotic, histone",3
178,2009,"methylation, imprinted, promoters, developmental, noncg",5
178,2010,"methylation, paternal, demethylation, erasure, pgcs",5
178,2011,"lmrs, 5mc, methylation, paternal, demethylation",2
178,2012,"methylation, tet1, pgc7, baseresolution, h3k9me2",3
178,2013,"zygotic, methylation, pou5f1, demethylation, soxb1",4
178,2014,"methylation, maternalspecific, baseresolution, maps, embryos",2
178,2015,"methylation, nrf1, dnmt3b, dna, silencing",6
178,2016,"n6methyladenine, methylation, h3k4me3, zygotic, chromatin",8
178,2017,"methylation, h3k27me3, imprinting, maternal, chromatin",6
178,2018,"stella, oocyte, methylome, dnmt1, methylation",2
178,2019,"implantation, methylation, embryos, zga, lad",5
178,2020,"zga, n6ma, methylation, chromatin, pol",4
178,2021,"mettl3, methylation, heterochromatin, germ, iaps",2
179,2005,"sao, skews, paulo, dirty, girls",1
179,2006,"victim, pollution, alzheimer, contaminant, rekindles",1
179,2007,"diesel, pollution, tokyos, air, fumes",3
179,2008,"air, pollution, megacity, watchful, capitals",3
179,2009,"dust, storms, foresaw, pollution, worsening",2
179,2012,"airquality, megacities, urbanization, stringent, pose",1
179,2013,"inhaled, pollution, delivers, infants, air",1
179,2014,"particulate, haze, pollution, aerosol, secondary",1
179,2015,"pollution, air, premature, particulate, outdoor",6
179,2016,"pollution, air, delhi, capital, meharg",5
179,2017,"pollution, air, transboundary, pschl, deathsentence",4
179,2018,"air, pollution, pm25, estimates, infant",9
179,2019,"pollution, air, breathe, particulate, xiangdong",4
179,2020,"air, pollution, particulate, premature, crossstate",8
179,2021,"pollution, indogangetic, air, editor, inequities",3
179,2022,"air, pollution, pm25, particulate, purification",6
180,2010,"narrowminded, jokers, recommender, fools, tastes",1
180,2015,"thorniest, robots, smarts, artificialintelligence, dilemma",2
180,2016,"ai, intelligence, artificial, distracting, calo",3
180,2017,"ai, intelligence, artificial, artificialintelligence, yuval",6
180,2018,"ai, intelligence, artificial, moral, machine",11
180,2019,"ai, intelligence, artificial, artificialintelligence, machine",13
180,2020,"ai, artificialintelligence, intelligence, artificial, ask",6
180,2021,"ai, intelligence, artificial, artificialintelligence, ethics",10
180,2022,"ai, intelligence, artificial, ethical, ganna",5
181,2005,"inks, regenerated, bath, scavenging, saves",2
181,2012,"printing, print, labware, metalnanostructure, preview",4
181,2013,"printed, printing, windpipe, absorbable, printer",3
181,2014,"printer, 3d, printing, brave, herald",3
181,2015,"printed, printing, printers, 3d, madetoorder",4
181,2016,"printing, soft, manufacturing, programmably, tooling",2
181,2017,"silica, fused, printing, ink, invisible",3
181,2018,"printing, printer, 3d, fasttransforming, silvery",5
181,2019,"printing, 3d, voxelated, multimaterial, printer",13
181,2020,"printing, silica, aerogels, 3d, objects",7
181,2021,"printing, 3d, aerosol, inks, nanoprinting",4
181,2022,"printing, manufacturing, 3d, print, additive",7
182,2021,"omicron, variant, covid, booster, supercharging",11
182,2022,"omicron, variant, covid, subvariant, vaccines",45
183,2008,"spamface, jungle, facebook, stirs, medieval",2
183,2009,"facebook, faseb, coalition, twitter, pages",1
183,2011,"online, twitterspace, persona, talk, discourse",4
183,2012,"socialnetworking, likes, facebook, check, allow",1
183,2013,"entitled, postpublication, professors, discussion, aspect",2
183,2014,"stupidity, media, illustrations, dodge, embracing",2
183,2015,"media, social, twitter, online, iamascientistbecause",6
183,2016,"nouns, scientistherdnames, hashtag, twitter, blog",1
183,2017,"media, hate, social, fake, twitter",5
183,2018,"twitter, media, online, social, facebook",6
183,2019,"hate, online, social, media, facebook",9
183,2020,"twitter, bots, mischiefmaking, online, social",4
183,2021,"online, social, misinformation, media, platforms",6
183,2022,"socialmedia, media, platform, abuse, twitter",5
183,2023,"microblogging, twitter, turmoil, happens, doubt",1
184,2006,"enhancers, gal4, polytene, pufferfish, salivary",2
184,2009,"enhancers, p300, noncoding, distantacting, promoters",4
184,2010,"enhancers, rnapii, cohesin, promoters, enhancer",3
184,2011,"enhancers, chromatin, regulatory, nonhistone, promoters",3
184,2012,"promoters, enhancers, dhss, dnase, regulatory",5
184,2013,"enhancers, chromatin, enhancer, promoterenhancer, mediator",4
184,2014,"enhancers, enhancer, regulatory, tfs, tfoccupied",6
184,2015,"integrator, enhancer, housekeeping, accessibility, regulatory",4
184,2016,"duplications, sox9, tads, domains, chromatin",1
184,2017,"cbp, enhancers, junk, enhancer, transcribed",1
184,2018,"enhancer, developmentalstage, chromatinlevel, enhancers, celllineagespecific",3
184,2019,"cofs, promoters, enhancers, compatibilities, cps",5
184,2020,"enhancers, regulatory, dhss, occupancy, transcription",5
184,2021,"enhancers, banp, cgi, promoters, chromatin",3
184,2022,"enhancers, enhancer, promoters, promoter, transcription",5
185,2006,"fires, burning, rockies, unsurprisingly, bushfires",4
185,2007,"scorch, wrigley, fires, zoos, endangers",2
185,2009,"fire, barking, fires, bushfires, accuse",3
185,2010,"fires, wildfires, zealands, uncontrolled, battles",2
185,2011,"ignites, cattles, bushfires, wildfire, blazes",2
185,2012,"fires, burn, moritz, wildfires, forests",2
185,2014,"wildfire, fireprone, fires, necessitate, ecosystem",1
185,2016,"encroached, fastburning, parisien, marcandr, riskassessment",2
185,2017,"dello, kathie, grossly, wildfires, wildfire",2
185,2018,"wildfires, blazes, monkeybreeding, wildfire, bowman",4
185,2019,"fires, wildfires, boreal, combustion, legacy",5
185,2020,"fires, wildfires, blazes, australian, burnt",10
185,2021,"fires, wildfires, overwintering, 20192020, australian",9
185,2022,"fires, nighttime, wildfires, vpd, nights",6
186,2005,"sprout, marijuana, cannabinoid, injections, grow",1
186,2006,"cannabisusers, cannabis, heroin, harder, taste",1
186,2007,"cannabis, vaporizer, marijuana, inhaling, psychosis",2
186,2010,"staves, cannabis, marijuana, ingredient, determines",1
186,2012,"cannabis, marijuana, teens, teenage, pot",2
186,2013,"cannabis, dopes, revisiting, pot, smokers",1
186,2014,"legalization, marijuana, tape, restrictions, federal",1
186,2015,"cannabis, marijuana, pomc, feeding, munchies",14
186,2016,"cannabis, thc, dopamine, marijuana, effects",3
186,2017,"marijuanas, marijuana, ingredient, doses, memory",1
186,2018,"cannabis, weed, canada, cultivation, onceforbidden",5
186,2019,"cannabis, marijuana, cannabinoids, thc, industrialscale",15
186,2020,"cannabis, nonneuronal, delicate, lactate, altering",1
186,2021,"cannabis, pot, fragrancefree, reeks, skunk",3
186,2022,"cannabis, marijuana, viosa, srgio, decriminalization",3
187,2005,"h3, hp1, histone, phosphorylation, serine",2
187,2006,"histone, h3k4, h3, phd, trimethylated",7
187,2007,"histone, h3, hox, utx, h3k4",8
187,2008,"h2b, h3, histone, k79, intranucleosomal",2
187,2009,"histone, h3, repressive, eed, demethylase",5
187,2010,"phf8, histone, trim24, h4k20me1, h2a",6
187,2011,"glcnacylation, h2b, s112, facilitates, histone",1
187,2012,"histone, methyltransferase, h3, chromatinmodifying, helper",4
187,2013,"ogt, tet2, oglcnacylation, typeitalicoemphasisglcnacylation, histone",1
187,2014,"histone, h2a, acetylation, elongation, zmynd11",5
187,2016,"mll, methyltransferases, histone, family, mll1mll4",1
187,2017,"heterochromatin, nonpermissive, rnai, histone, h3k9me2",1
187,2018,"chd4, hp1, chahp, adnp, lineagespecifying",1
187,2019,"histone, h3, h3k36me3, m6a, methylation",6
187,2020,"h33, histone, h33s31ph, stimulationinduced, transcription",1
187,2021,"utx, h1, histone, chimera, chromatin",3
188,2012,"alphas, superhero, sleuth, runup, sifts",1
188,2015,"learning, reinforcement, agent, game, evaluative",4
188,2016,"computer, ai, dnc, champion, learning",14
188,2017,"alphago, game, bots, selfplay, learning",9
188,2019,"starcraft, game, alphastar, ai, multiagent",10
188,2020,"muzero, algorithm, reinforcement, chess, game",5
188,2021,"chip, floorplanning, goexplore, reinforcement, ai",4
188,2022,"algorithms, turismo, reinforcement, gran, multiplication",7
189,2005,"pain, microglia, neuropathic, spinal, nerve",2
189,2006,"pain, peptides, psalmopoeus, chillis, cambridgei",2
189,2007,"pain, qx314, painsensing, anaesthesia, itch",5
189,2008,"have, itch, knowing, scratch, beat",1
189,2009,"pain, touch, vglut3, mechanoreceptors, hypersensitivity",3
189,2011,"pain, asic1, mittx, acidsensing, nociceptors",4
